RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394531,91,"Des Moines, IA",Msa,IA,6415.5127,6310.4919,6350.5673,6141.6928,6182.9427,6306.4949,6736.4899,6949.8897,6896.5932,7069.8709,6961.092,6875.1174,6427.4282,6305.6794,6247.4867,6335.7631,6442.3901,6435.5929,6439.6729,6233.325,6559.3013,6584.1531,6615.6313,6376.3179,5830.3215,5827.4269,5854.5291,6134.5245,6222.7951,5978.0484,6229.2476,6280.3338,6712.1741
394711,92,"Jackson, MS",Msa,MS,7346.9172,7720.0143,8048.4333,7870.1531,7822.2937,7959.6541,8401.3228,8257.8021,8396.0072,7920.6255,7777.7516,7172.1547,7749.3929,8087.4128,8403.4646,8298.5578,8222.2125,8623.5499,8509.4422,8309.5622,8475.7625,8727.5994,8789.8135,8110.7286,7582.802,8255.7386,9171.1948,9524.2325,8668.1487,8031.6389,7855.44,8177.6607,8247.3144
394352,94,"Augusta, GA",Msa,GA,8581.7362,9021.4452,8539.8106,8781.3212,8567.2601,8427.1334,8354.182,8324.0991,8491.8347,8232.2864,8149.2885,7645.0664,8136.2461,8318.6881,8766.6684,9042.3624,9051.237,9083.6541,8541.4598,8117.3645,7645.0139,7791.546,8212.4358,8267.8008,7620.7754,7267.5137,9111.8912,9684.5044,10103.4843,8882.8954,9358.5342,9194.9765,9292.3525
394666,96,"Harrisburg, PA",Msa,PA,7761.593,7922.6057,8164.5512,7911.0257,7797.203,7740.8688,8110.2634,8426.1087,8225.9498,8297.0648,8214.3626,8339.632,7780.295,7625.7863,7530.7491,8605.6184,9030.7119,9398.8536,9221.7991,9019.8678,9043.5102,8728.4464,8420.078,8095.161,7661.3933,8755.3458,10634.1584,12635.3592,14117.6764,12310.5615,10986.149,8929.8105,9803.8378
395006,100,"Provo, UT",Msa,UT,8300.9033,8766.7192,9213.8097,10035.3503,10272.0327,10528.6523,10715.9957,10436.6288,9932.3343,9078.1194,8489.0807,7994.0581,7824.24,7894.2484,7525.6966,7276.278,7075.2458,7868.0606,8209.1237,8744.7859,8733.4662,8768.9613,8380.7969,7583.0499,7405.5999,7644.7066,8577.6119,8987.3027,8858.6934,8667.0445,9861.569,10845.0135,11575.0959
394549,104,"Durham, NC",Msa,NC,10033.5543,10432.5952,11081.5341,11981.6195,12573.1774,13127.8209,12825.9946,12239.3188,11925.2395,11708.8536,11517.9091,10075.9241,8757.9383,8040.2505,8952.6859,10608.166,11940.0509,12446.9741,12708.7421,11759.3545,10919.3334,9667.1868,9221.3317,8519.3707,7744.1882,7528.2607,8848.6444,10447.8845,10728.8114,10455.0107,9818.7417,10707.0158,11404.0196
394995,119,"Port St. Lucie, FL",Msa,FL,9318.437,10133.3388,11115.95,12040.7918,11612.9761,11378.8378,9762.7639,9203.3628,8637.282,8393.1415,8722.1275,9265.1424,9468.0783,9984.6632,10529.5711,11136.9768,10833.5582,10245.8561,9660.6702,9312.0371,8676.5113,8496.1716,8846.1012,9238.5642,9601.9037,9629.8132,10512.0594,10954.1228,10843.0954,10455.3289,10392.739,11129.059,10944.0765
395183,124,"Vallejo, CA",Msa,CA,12352.5149,12505.2579,12562.377,13388.0764,12981.8621,13084.7319,13172.2684,13803.9546,13672.9379,12541.043,11618.0464,11154.4837,10796.9177,10867.6489,11243.1052,10861.9395,11082.4702,11137.9035,12172.4186,12247.5769,12101.0817,11970.6888,11271.0206,11683.1738,11929.6957,12676.64,12913.5704,13362.4853,12725.4238,12397.2838,11300.411,11981.7374,13308.7982
394746,128,"Killeen, TX",Msa,TX,5623.622,5790.4242,5980.8363,6506.2423,7038.8842,7395.4813,7191.2689,7073.5856,7054.9649,7182.4549,6861.3455,6676.6801,6503.4942,6971.6222,7466.0039,7277.9065,7381.0094,7079.6483,7319.1322,6956.0751,6808.1825,6853.1649,6830.6074,6401.3126,5843.6362,5689.2989,6087.4578,6245.0774,6511.7833,6434.5669,7191.2594,7654.288,8586.9874
395048,132,"Salem, OR",Msa,OR,8738.935,9112.5137,9246.1676,10266.7284,10971.2614,12016.5647,12607.223,12288.2029,11420.7723,10583.4921,9735.7931,9574.4343,9427.3267,10471.0797,10194.9531,9647.3305,8211.4953,8312.1643,8999.5958,9404.5721,9625.9568,9336.6438,9241.2963,8751.8005,8698.8036,8592.1984,8799.4234,9959.5872,10291.1026,11152.6675,10399.9352,10264.3671,12045.7685
